numPNsPerKC,numPNKCsynapsesPerKC,meanWPerKC,PNDistToPedPerKC,numAPLKCsynapsesPerKC,KCindex,bodyId,subtype
5,65,13,60.9096359375,6,0,300968622,KCab-m_R
4,36,9,71.8349390625,9,1,301309622,KCab-c_R
3,51,17,65.3215104166667,12,2,301314150,KCab-c_R
6,48,8,82.4943046875,5,3,301314154,KCab-c_R
4,46,11.5,62.3389189453125,11,4,301314208,KCab-c_R
5,66,13.2,77.7628015625,9,5,301318641,KCab-c_R
5,74,14.8,56.3380875,4,6,331662668,KCab-m_R
5,103,20.6,59.4012546875,10,7,331662717,KCab-s_R
4,73,18.25,70.1197158203125,15,8,331999156,KCab-c_R
6,82,13.6666666666667,65.5384252232143,5,9,331999213,KCab-s_R
3,64,21.3333333333333,46.9593723958333,7,11,332003629,KCab-m_R
4,69,17.25,54.9529892578125,7,15,332007728,KCab-m_R
5,93,18.6,60.47132890625,6,16,332008063,KCab-m_R
6,82,13.6666666666667,54.7087194010417,12,17,332008082,KCab-m_R
5,73,14.6,73.1267708333333,8,18,332340127,KCab-s_R
5,80,16,51.4306546875,5,19,332340236,KCab-m_R
4,28,7,63.8257875976563,7,20,332344539,KCab-c_R
6,31,5.16666666666667,67.5667145647322,10,21,332344592,KCab-c_R
7,65,9.28571428571429,82.069484375,17,22,332344670,KCab-c_R
5,41,8.2,78.40491875,11,23,332344760,KCab-c_R
4,69,17.25,62.5152822265625,4,24,332344908,KCab-m_R
4,28,7,56.617028125,12,25,332349228,KCab-c_R
5,90,18,70.315725,8,26,332349327,KCab-c_R
4,90,22.5,46.232279296875,11,27,332353106,KCab-m_R
6,80,13.3333333333333,66.440919921875,11,28,332353336,KCab-m_R
8,82,10.25,59.3209780273438,9,29,332353438,KCab-s_R
3,58,19.3333333333333,62.33535546875,13,30,332353566,KCab-m_R
4,60,15,90.908185546875,14,31,332685594,KCab-c_R
6,63,10.5,72.1436796875,8,32,332685751,KCab-c_R
6,94,15.6666666666667,69.6229313616071,17,33,332685755,KCab-c_R
3,54,18,48.9212096354167,10,34,332689776,KCab-m_R
3,70,23.3333333333333,72.7594869791667,11,35,332690153,KCab-c_R
3,85,28.3333333333333,57.1772643229167,6,36,333030976,KCab-m_R
5,56,11.2,64.42341328125,6,37,333031114,KCab-m_R
4,78,19.5,92.12998046875,9,38,333035349,KCab-s_R
4,90,22.5,47.8225576171875,9,39,333039671,KCab-m_R
7,164,23.4285714285714,62.3333325892857,37,40,354775482,KCg-m_R
9,175,19.4444444444444,62.1061831597222,33,41,354779890,KCg-m_R
7,108,15.4285714285714,72.3761467633929,7,42,362689128,KCab-s_R
4,83,20.75,44.7158227539063,12,43,362693077,KCab-m_R
4,63,15.75,44.5854624023438,10,44,362693473,KCab-m_R
6,91,15.1666666666667,63.9478984375,10,45,362697657,KCab-s_R
6,89,14.8333333333333,66.2536217447917,16,46,362701764,KCab-s_R
5,114,22.8,79.97390703125,10,47,362701875,KCab-s_R
3,74,24.6666666666667,56.7131302083333,10,48,362701895,KCab-m_R
7,69,9.85714285714286,77.23802734375,6,49,362701969,KCab-s_R
7,88,12.5714285714286,57.9926545758929,7,50,363029976,KCab-m_R
6,103,17.1666666666667,72.328880859375,6,51,363030024,KCab-m_R
5,58,11.6,81.20909140625,14,52,363030040,KCab-s_R
5,71,14.2,67.309059375,9,53,363034174,KCab-m_R
4,84,21,58.246626953125,18,54,363034211,KCab-m_R
4,72,18,50.7398837890625,8,55,363034407,KCab-m_R
3,47,15.6666666666667,73.0821666666667,7,56,363034501,KCab-c_R
4,42,10.5,78.8248765625,16,57,363038752,KCab-c_R
4,73,18.25,56.7582177734375,16,58,363038831,KCab-m_R
6,88,14.6666666666667,63.2956263020833,9,59,363042781,KCab-m_R
6,97,16.1666666666667,88.2361796875,12,60,363047222,KCab-s_R
6,54,9,89.5178046875,13,61,363370708,KCab-c_R
2,36,18,64.45895703125,4,62,363370913,KCab-m_R
1,22,22,53.15316015625,2,63,363371001,KCab-m_R
4,28,7,69.2430515625,11,64,363375247,KCab-c_R
5,89,17.8,85.1535671875,11,65,363375408,KCab-c_R
2,14,7,67.5763671875,4,66,363375475,KCab-c_R
4,59,14.75,70.12762890625,10,68,363384083,KCab-m_R
3,75,25,58.32447265625,6,69,363384090,KCab-m_R
4,85,21.25,52.392455078125,16,70,363384138,KCab-m_R
7,73,10.4285714285714,61.3245731026786,7,71,363387921,KCab-m_R
4,78,19.5,72.836798828125,6,72,363716151,KCab-c_R
1,29,29,61.6515546875,15,73,363716303,KCab-m_R
4,102,25.5,80.3823623046875,11,74,363716362,KCab-m_R
5,67,13.4,68.70228125,9,75,363724985,KCab-c_R
6,87,14.5,72.4823990885417,8,76,363724996,KCab-c_R
2,79,39.5,53.671880859375,14,78,363725201,KCab-m_R
4,64,16,80.76484375,12,79,363725228,KCab-m_R
5,76,15.2,49.0054171875,10,80,363729312,KCab-m_R
7,73,10.4285714285714,52.5400915178571,5,81,363729314,KCab-m_R
4,53,13.25,66.80546875,10,82,363733406,KCab-s_R
4,89,22.25,60.0404990234375,10,83,364061776,KCab-m_R
4,23,5.75,55.3414677734375,9,85,364070309,KCab-c_R
5,85,17,60.0967484375,9,86,364070517,KCab-m_R
4,62,15.5,55.3192375,12,87,364407023,KCab-m_R
7,89,12.7142857142857,69.2149056919643,5,88,364411143,KCab-s_R
9,197,21.8888888888889,58.1672100694445,36,89,385132611,KCg-m_R
8,142,17.75,61.721177734375,23,90,385158577,KCg-m_R
7,104,14.8571428571429,71.3321573660714,13,91,393383025,KCab-s_R
4,101,25.25,97.623134375,14,92,393387426,KCab-s_R
6,102,17,67.2819547991071,9,93,393736822,KCab-m_R
4,106,26.5,77.387521484375,13,94,394060556,KCab-s_R
6,89,14.8333333333333,58.6714329427083,8,95,394060620,KCab-s_R
5,87,17.4,57.22186328125,7,96,394064790,KCab-m_R
3,70,23.3333333333333,64.8796640625,9,97,394069210,KCab-m_R
4,69,17.25,56.4313359375,11,98,394073547,KCab-m_R
2,33,16.5,52.2946328125,2,99,394077610,KCab-m_R
4,61,15.25,71.4876865234375,11,100,394081878,KCab-s_R
6,95,15.8333333333333,83.8024973958333,12,101,394397189,KCab-s_R
3,87,29,55.7903932291667,11,102,394401778,KCab-m_R
7,81,11.5714285714286,66.4133649553571,14,103,394414724,KCab-m_R
2,74,37,60.282125,12,105,394418743,KCab-m_R
5,124,24.8,86.99274375,16,106,394427392,KCab-s_R
6,58,9.66666666666667,70.558546875,11,107,394755376,KCab-m_R
4,22,5.5,85.1153,6,110,394755742,KCab-c_R
5,54,10.8,84.7712838541667,10,111,394755782,KCab-c_R
6,76,12.6666666666667,77.58269921875,10,112,394759626,KCab-c_R
4,83,20.75,57.95458203125,12,113,394759837,KCab-m_R
4,78,19.5,60.8329814453125,13,114,394764082,KCab-m_R
7,104,14.8571428571429,82.0608370535714,10,115,394768379,KCab-s_R
3,69,23,64.0995950520833,6,116,395105113,KCab-m_R
8,200,25,64.0940030381944,29,117,415494049,KCg-m_R
7,170,24.2857142857143,68.3327594866071,29,118,415511327,KCg-m_R
9,167,18.5555555555556,64.8470842013889,32,119,415835070,KCg-m_R
9,172,19.1111111111111,70.5137313368055,27,120,415835178,KCg-m_R
8,213,26.625,58.4307990451389,20,121,415848195,KCg-m_R
9,172,19.1111111111111,57.9892096354167,20,122,415848228,KCg-m_R
8,171,21.375,61.7351025390625,19,123,415852518,KCg-m_R
10,192,19.2,99.451190625,28,124,415908516,KCg-m_R
7,177,25.2857142857143,60.7364810267857,32,125,416189410,KCg-m_R
10,182,18.2,77.7071515625,24,126,416189500,KCg-m_R
10,188,18.8,63.01221171875,30,127,416508862,KCg-m_R
9,225,25,59.2060538194444,27,128,416837168,KCg-m_R
4,80,20,103.2433359375,10,129,424754530,KCab-s_R
3,63,21,57.7059283854167,7,132,425104113,KCab-m_R
5,84,16.8,55.0052625,8,133,425104216,KCab-m_R
6,87,14.5,75.4298587239583,9,134,425112506,KCab-s_R
6,116,19.3333333333333,91.7531276041667,10,135,425431837,KCab-s_R
5,77,15.4,51.00489375,7,136,425436170,KCab-m_R
7,86,12.2857142857143,91.0197568359375,11,137,425445301,KCab-c_R
6,140,23.3333333333333,94.9068932291667,13,138,425768768,KCab-s_R
5,83,16.6,103.2613875,9,139,425768822,KCab-s_R
5,112,22.4,81.3539296875,16,140,426139965,KCab-s_R
4,75,18.75,77.480986328125,13,141,426464004,KCab-s_R
5,72,14.4,68.8655774739583,6,142,426477089,KCab-s_R
6,171,28.5,53.3596266276042,37,144,446533552,KCg-m_R
6,139,23.1666666666667,56.6397220982143,25,145,446826981,KCg-m_R
10,204,20.4,62.06518046875,26,146,446848967,KCg-m_R
8,188,23.5,71.1706459960938,30,147,446883390,KCg-m_R
8,159,19.875,60.0999155273438,22,148,447219992,KCg-m_R
6,196,32.6666666666667,48.1310794270833,29,149,447224575,KCg-m_R
7,84,12,68.6168881835937,11,150,455793621,KCab-s_R
4,86,21.5,89.23494921875,13,151,455793743,KCab-s_R
3,59,19.6666666666667,78.2638997395833,6,152,455793827,KCab-s_R
5,97,19.4,84.1389328125,8,153,456121649,KCab-s_R
7,92,13.1428571428571,64.4320770089286,10,154,456134692,KCab-s_R
6,96,16,98.5143046875,11,155,456458549,KCab-s_R
6,72,12,75.4477115885417,8,159,456808311,KCab-s_R
7,89,12.7142857142857,89.6333069196429,18,160,456820863,KCab-m_R
6,82,13.6666666666667,87.5132552083333,8,161,457507485,KCab-s_R
2,73,36.5,64.921779296875,14,162,476545134,KCab-m_R
3,31,10.3333333333333,93.294890625,3,163,477262101,KCab-c_R
6,53,8.83333333333333,96.1908515625,14,164,477572961,KCa'b'-ap2_R
10,216,21.6,59.585310546875,24,166,477900945,KCg-m_R
8,204,25.5,64.5846662597656,25,167,477900959,KCg-m_R
8,187,23.375,68.5663403320312,34,168,477909602,KCg-m_R
8,150,18.75,65.2260610351562,26,169,477909679,KCg-m_R
10,204,20.4,63.749578125,28,170,477909698,KCg-m_R
8,180,22.5,63.6082978515625,22,171,478250407,KCg-m_R
8,173,21.625,62.0279868164062,32,172,478250482,KCg-m_R
9,168,18.6666666666667,56.2923064236111,22,173,478660968,KCg-m_R
4,49,12.25,85.7371103515625,5,174,486815976,KCa'b'-ap2_R
4,62,15.5,69.89564375,6,175,486837442,KCa'b'-m_R
5,73,14.6,61.1820625,10,176,487160828,KCa'b'-m_R
3,34,11.3333333333333,59.11052734375,7,177,487489028,KCa'b'-ap2_R
2,33,16.5,54.695724609375,9,178,487489064,KCa'b'-ap2_R
5,72,14.4,65.465396875,11,179,487493197,KCa'b'-ap2_R
6,93,15.5,66.097318359375,8,180,487501700,KCab-s_R
6,90,15,71.5517337239583,7,184,487847296,KCab-s_R
6,81,13.5,70.4577907366072,6,185,488179585,KCab-s_R
8,124,15.5,90.5845795898438,9,187,488184014,KCab-s_R
7,105,15,66.0266071428571,12,188,488188560,KCab-s_R
7,117,16.7142857142857,98.0345457589286,10,189,488205572,KCab-s_R
6,102,17,87.5251653645833,10,191,488533722,KCab-s_R
6,84,14,69.7324759114583,8,192,507243409,KCab-c_R
3,75,25,79.2810807291667,13,193,507260559,KCab-m_R
5,101,20.2,69.016509375,14,194,507592981,KCab-m_R
4,52,13,87.160333984375,14,195,508292573,KCab-c_R
8,154,19.25,60.4724731445313,27,196,508599181,KCg-m_R
9,150,16.6666666666667,51.7869481336806,21,197,508599194,KCg-m_R
10,188,18.8,64.54497265625,31,198,508599211,KCg-m_R
9,201,22.3333333333333,68.6153815104167,34,199,508599271,KCg-m_R
6,138,23,60.6117747395833,28,200,508599276,KCg-m_R
11,178,16.1818181818182,54.2069691051136,29,201,508616471,KCg-m_R
5,91,18.2,55.15811015625,8,202,508918609,KCa'b'-m_R
6,192,32,55.8909817708333,31,203,508935964,KCg-m_R
4,113,28.25,56.013675,15,204,508939879,KCg-m_R
7,139,19.8571428571429,53.3883309151786,29,205,508939914,KCg-m_R
7,162,23.1428571428571,75.8243180803571,20,206,508940291,KCg-m_R
6,199,33.1666666666667,63.098734375,21,207,508949033,KCg-m_R
7,164,23.4285714285714,96.2588337053571,20,208,509013752,KCg-m_R
7,174,24.8571428571429,63.1953798828125,29,209,509264220,KCg-m_R
8,150,18.75,56.8016928710937,16,210,509695478,KCg-m_R
10,172,17.2,55.0799419921875,15,211,509700197,KCg-m_R
7,85,12.1428571428571,81.9502633928571,13,212,517510393,KCa'b'-ap2_R
4,72,18,85.9288359375,14,213,517847127,KCa'b'-ap2_R
4,39,9.75,74.01201953125,7,214,517850316,KCa'b'-ap2_R
6,100,16.6666666666667,62.3558470052083,17,216,517871837,KCa'b'-m_R
4,34,8.5,80.90361328125,10,217,518187118,KCa'b'-ap2_R
6,75,12.5,60.840462890625,11,218,518191547,KCa'b'-ap2_R
7,86,12.2857142857143,50.7940209960937,12,220,518212987,KCa'b'-m_R
5,41,8.2,51.52100234375,7,221,518528152,KCa'b'-ap2_R
4,57,14.25,68.6820302734375,11,222,518532490,KCa'b'-m_R
3,85,28.3333333333333,83.1074921875,11,227,518873469,KCab-s_R
7,112,16,75.2425485491071,7,228,518873604,KCab-s_R
6,94,15.6666666666667,93.2446666666667,13,229,518882016,KCab-s_R
6,74,12.3333333333333,69.3012053571429,12,234,519218919,KCab-s_R
7,78,11.1428571428571,59.1319693080357,7,235,519223027,KCab-s_R
5,86,17.2,53.7824578125,11,236,519223428,KCab-m_R
5,67,13.4,59.7844203125,7,237,519232054,KCab-s_R
5,82,16.4,57.6714734375,7,239,519564501,KCab-s_R
4,53,13.25,94.146150390625,9,240,519573099,KCab-s_R
5,61,12.2,98.485421875,4,242,519900699,KCab-s_R
4,59,14.75,85.76780703125,9,243,519905418,KCab-s_R
3,54,18,80.6869947916667,11,244,537945877,KCab-c_R
4,76,19,63.237693359375,11,245,538282782,KCab-m_R
5,121,24.2,56.1581484375,19,246,538308362,KCab-m_R
9,179,19.8888888888889,63.498709765625,18,247,538602138,KCg-m_R
6,104,17.3333333333333,80.3454739583333,22,248,538653955,KCab-c_R
3,75,25,52.72248046875,6,249,538908474,KCab-m_R
9,172,19.1111111111111,47.9345319010417,31,250,538951958,KCg-m_R
4,88,22,58.084548828125,13,251,539249493,KCab-m_R
5,107,21.4,75.4728234375,30,252,539949478,KCg-m_R
